Timestamp,Shelby ABB-521 Frequency Delta (dF/dt),Shelby ABB-521 Digital Value 1,Shelby ABB-521 Status Flags,Shelby ABB-521 Frequency
01-Sep-2022 01:22:03.533,-2.1,0.0,8228.0,59.965
01-Sep-2022 01:22:03.566,-1.51,0.0,8228.0,59.967
01-Sep-2022 01:22:03.600,0.89,0.0,8228.0,59.97
01-Sep-2022 01:22:03.633,-0.92,0.0,8228.0,59.964
01-Sep-2022 01:22:03.666,1.47,0.0,8228.0,59.982
01-Sep-2022 01:22:03.700,1.84,0.0,8228.0,59.978
01-Sep-2022 01:22:03.733,0.49,0.0,8228.0,59.964
01-Sep-2022 01:22:03.766,-0.39,0.0,8228.0,59.968
01-Sep-2022 01:22:03.800,-0.17,0.0,8228.0,59.968
01-Sep-2022 01:22:03.833,0.27,0.0,8228.0,59.971
01-Sep-2022 01:22:03.866,0.43,0.0,8228.0,59.968
01-Sep-2022 01:22:03.933,-1.92,0.0,8228.0,59.966
01-Sep-2022 01:22:03.966,-1.49,0.0,8228.0,59.967
01-Sep-2022 01:22:04.000,-0.01,0.0,8228.0,59.966
01-Sep-2022 01:22:04.033,0.7,0.0,8228.0,59.968
01-Sep-2022 01:22:04.066,-1.9,0.0,8228.0,59.966
01-Sep-2022 01:22:04.100,-0.28,0.0,8228.0,59.968
01-Sep-2022 01:22:04.133,-0.27,0.0,8228.0,59.971
01-Sep-2022 01:22:04.166,-0.29,0.0,8228.0,59.969
01-Sep-2022 01:22:04.200,-1.45,0.0,8228.0,59.968
01-Sep-2022 01:22:04.233,1.13,0.0,8228.0,59.974
01-Sep-2022 01:22:04.266,0.77,0.0,8228.0,59.967
01-Sep-2022 01:22:04.300,-1.16,0.0,8228.0,59.967
01-Sep-2022 01:22:04.333,0.25,0.0,8228.0,59.969
01-Sep-2022 01:22:04.366,-0.78,0.0,8228.0,59.968
01-Sep-2022 01:22:04.400,-0.15,0.0,8228.0,59.965
01-Sep-2022 01:22:04.433,1.52,0.0,8228.0,59.979
01-Sep-2022 01:22:04.466,0.49,0.0,8228.0,59.967
01-Sep-2022 01:22:04.500,-1.8,0.0,8228.0,59.969
01-Sep-2022 01:22:04.533,-0.08,0.0,8228.0,59.984
01-Sep-2022 01:22:04.566,0.7,0.0,8228.0,59.956
01-Sep-2022 01:22:04.600,-1.27,0.0,8228.0,59.969
01-Sep-2022 01:22:04.633,-0.18,0.0,8228.0,59.976
01-Sep-2022 01:22:04.666,1.47,0.0,8228.0,59.972
01-Sep-2022 01:22:04.700,-0.27,0.0,8228.0,59.972
01-Sep-2022 01:22:04.733,0.29,0.0,8228.0,59.972
01-Sep-2022 01:22:04.766,1.13,0.0,8228.0,59.966
01-Sep-2022 01:22:04.800,1.04,0.0,8228.0,59.972
01-Sep-2022 01:22:04.833,0.01,0.0,8228.0,59.974
01-Sep-2022 01:22:04.866,0.05,0.0,8228.0,59.976
01-Sep-2022 01:22:04.900,0.47,0.0,8228.0,59.968
01-Sep-2022 01:22:04.966,0.1,0.0,8228.0,59.967
01-Sep-2022 01:22:05.000,0.65,0.0,8228.0,59.971
01-Sep-2022 01:22:05.033,-0.58,0.0,8228.0,59.97
01-Sep-2022 01:22:05.066,-0.58,0.0,8228.0,59.971
01-Sep-2022 01:22:05.100,0.27,0.0,8228.0,59.979
01-Sep-2022 01:22:05.133,0.13,0.0,8228.0,59.966
01-Sep-2022 01:22:05.166,1.21,0.0,8228.0,59.967
01-Sep-2022 01:22:05.200,0.03,0.0,8228.0,59.969
01-Sep-2022 01:22:05.233,0.16,0.0,8228.0,59.967
01-Sep-2022 01:22:05.266,0.12,0.0,8228.0,59.974
01-Sep-2022 01:22:05.300,1.09,0.0,8228.0,59.969
01-Sep-2022 01:22:05.333,-1.84,0.0,8228.0,59.971
01-Sep-2022 01:22:05.366,0.41,0.0,8228.0,59.972
01-Sep-2022 01:22:05.400,0.12,0.0,8228.0,59.969
01-Sep-2022 01:22:05.433,-0.73,0.0,8228.0,59.975
01-Sep-2022 01:22:05.466,0.91,0.0,8228.0,59.965
01-Sep-2022 01:22:05.500,-0.82,0.0,8228.0,59.976
01-Sep-2022 01:22:05.533,1.25,0.0,8228.0,59.967
01-Sep-2022 01:22:05.566,-0.2,0.0,8228.0,59.969
01-Sep-2022 01:22:05.600,0.41,0.0,8228.0,59.966
01-Sep-2022 01:22:05.633,-1.14,0.0,8228.0,59.97
01-Sep-2022 01:22:05.666,0.31,0.0,8228.0,59.966
01-Sep-2022 01:22:05.700,-0.84,0.0,8228.0,59.971
01-Sep-2022 01:22:05.733,0.36,0.0,8228.0,59.969
01-Sep-2022 01:22:05.766,0.26,0.0,8228.0,59.97
01-Sep-2022 01:22:05.800,-1.17,0.0,8228.0,59.969
01-Sep-2022 01:22:05.833,0.05,0.0,8228.0,59.965
01-Sep-2022 01:22:05.866,0.3,0.0,8228.0,59.965
01-Sep-2022 01:22:05.900,-0.65,0.0,8228.0,59.972
01-Sep-2022 01:22:05.933,-1.02,0.0,8228.0,59.977
01-Sep-2022 01:22:05.966,0.72,0.0,8228.0,59.966
01-Sep-2022 01:22:06.000,-1.95,0.0,8228.0,59.964
01-Sep-2022 01:22:06.033,-0.95,0.0,8228.0,59.979
01-Sep-2022 01:22:06.066,1.07,0.0,8228.0,59.962
01-Sep-2022 01:22:06.100,0.21,0.0,8228.0,59.977
01-Sep-2022 01:22:06.133,1.15,0.0,8228.0,59.964
01-Sep-2022 01:22:06.166,-2.16,0.0,8228.0,59.971
01-Sep-2022 01:22:06.200,-1.95,0.0,8228.0,59.971
01-Sep-2022 01:22:06.233,-1.42,0.0,8228.0,59.968
01-Sep-2022 01:22:06.266,-0.93,0.0,8228.0,59.963
01-Sep-2022 01:22:06.300,-0.18,0.0,8228.0,59.972
01-Sep-2022 01:22:06.333,0.57,0.0,8228.0,59.972
01-Sep-2022 01:22:06.366,0.64,0.0,8228.0,59.958
01-Sep-2022 01:22:06.400,-1.0,0.0,8228.0,59.977
01-Sep-2022 01:22:06.433,0.97,0.0,8228.0,59.97
01-Sep-2022 01:22:06.466,-1.28,0.0,8228.0,59.962
01-Sep-2022 01:22:06.500,0.61,0.0,8228.0,59.972
01-Sep-2022 01:22:06.533,0.71,0.0,8228.0,59.97
01-Sep-2022 01:22:06.566,1.53,0.0,8228.0,59.975
01-Sep-2022 01:22:06.600,1.07,0.0,8228.0,59.974
01-Sep-2022 01:22:06.633,1.33,0.0,8228.0,59.966
01-Sep-2022 01:22:06.666,0.21,0.0,8228.0,59.953
01-Sep-2022 01:22:06.700,-0.95,0.0,8228.0,59.963
01-Sep-2022 01:22:06.733,1.38,0.0,8228.0,59.966
01-Sep-2022 01:22:06.766,0.25,0.0,8228.0,59.969
01-Sep-2022 01:22:06.800,-2.38,0.0,8228.0,59.972
01-Sep-2022 01:22:06.833,-0.78,0.0,8228.0,59.973
01-Sep-2022 01:22:06.866,0.39,0.0,8228.0,59.967
01-Sep-2022 01:22:06.933,1.46,0.0,8228.0,59.967
01-Sep-2022 01:22:06.966,-0.12,0.0,8228.0,59.962
01-Sep-2022 01:22:07.000,1.16,0.0,8228.0,59.966
01-Sep-2022 01:22:07.033,2.0,0.0,8228.0,59.969
01-Sep-2022 01:22:07.066,1.75,0.0,8228.0,59.965
01-Sep-2022 01:22:07.100,0.55,0.0,8228.0,59.963
01-Sep-2022 01:22:07.133,-0.72,0.0,8228.0,59.964
01-Sep-2022 01:22:07.166,-0.26,0.0,8228.0,59.965
01-Sep-2022 01:22:07.200,0.56,0.0,8228.0,59.96
01-Sep-2022 01:22:07.233,-2.06,0.0,8228.0,59.967
01-Sep-2022 01:22:07.266,0.1,0.0,8228.0,59.954
01-Sep-2022 01:22:07.300,-0.55,0.0,8228.0,59.964
01-Sep-2022 01:22:07.333,0.59,0.0,8228.0,59.977
01-Sep-2022 01:22:07.366,0.34,0.0,8228.0,59.959
01-Sep-2022 01:22:07.433,1.27,0.0,8228.0,59.966
01-Sep-2022 01:22:07.466,0.21,0.0,8228.0,59.954
01-Sep-2022 01:22:07.500,-1.39,0.0,8228.0,59.959
01-Sep-2022 01:22:07.533,0.12,0.0,8228.0,59.967
01-Sep-2022 01:22:07.566,-0.13,0.0,8228.0,59.97
01-Sep-2022 01:22:07.600,-1.67,0.0,8228.0,59.962
01-Sep-2022 01:22:07.633,-1.42,0.0,8228.0,59.972
01-Sep-2022 01:22:07.666,0.7,0.0,8228.0,59.967
01-Sep-2022 01:22:07.700,-0.74,0.0,8228.0,59.966
01-Sep-2022 01:22:07.733,0.68,0.0,8228.0,59.966
01-Sep-2022 01:22:07.766,0.88,0.0,8228.0,59.963
01-Sep-2022 01:22:07.833,0.16,0.0,8228.0,59.97
01-Sep-2022 01:22:07.866,0.1,0.0,8228.0,59.973
01-Sep-2022 01:22:07.900,0.51,0.0,8228.0,59.966
01-Sep-2022 01:22:07.933,1.28,0.0,8228.0,59.962
01-Sep-2022 01:22:07.966,0.03,0.0,8228.0,59.958
01-Sep-2022 01:22:08.000,0.21,0.0,8228.0,59.97
01-Sep-2022 01:22:08.033,-1.0,0.0,8228.0,59.962
01-Sep-2022 01:22:08.066,0.04,0.0,8228.0,59.972
01-Sep-2022 01:22:08.100,-0.7,0.0,8228.0,59.963
01-Sep-2022 01:22:08.133,-0.56,0.0,8228.0,59.971
01-Sep-2022 01:22:08.166,-0.85,0.0,8228.0,59.962
01-Sep-2022 01:22:08.200,-0.56,0.0,8228.0,59.963
01-Sep-2022 01:22:08.233,-1.4,0.0,8228.0,59.968
01-Sep-2022 01:22:08.266,0.55,0.0,8228.0,59.961
01-Sep-2022 01:22:08.300,-0.41,0.0,8228.0,59.962
01-Sep-2022 01:22:08.333,-0.01,0.0,8228.0,59.972
01-Sep-2022 01:22:08.366,0.23,0.0,8228.0,59.97
01-Sep-2022 01:22:08.400,-0.24,0.0,8228.0,59.959
01-Sep-2022 01:22:08.433,-0.22,0.0,8228.0,59.961
01-Sep-2022 01:22:08.466,-0.63,0.0,8228.0,59.963
01-Sep-2022 01:22:08.500,1.33,0.0,8228.0,59.959
01-Sep-2022 01:22:08.533,1.06,0.0,8228.0,59.957
01-Sep-2022 01:22:08.566,0.06,0.0,8228.0,59.973
01-Sep-2022 01:22:08.600,1.82,0.0,8228.0,59.961
01-Sep-2022 01:22:08.633,-0.47,0.0,8228.0,59.967
01-Sep-2022 01:22:08.666,1.49,0.0,8228.0,59.958
01-Sep-2022 01:22:08.700,-0.28,0.0,8228.0,59.959
01-Sep-2022 01:22:08.733,0.11,0.0,8228.0,59.963
01-Sep-2022 01:22:08.766,0.31,0.0,8228.0,59.965
01-Sep-2022 01:22:08.800,0.34,0.0,8228.0,59.957
01-Sep-2022 01:22:08.833,-1.46,0.0,8228.0,59.972
01-Sep-2022 01:22:08.866,-1.86,0.0,8228.0,59.966
01-Sep-2022 01:22:08.900,-0.23,0.0,8228.0,59.968
01-Sep-2022 01:22:08.933,-0.06,0.0,8228.0,59.963
01-Sep-2022 01:22:08.966,0.86,0.0,8228.0,59.98
01-Sep-2022 01:22:09.000,-0.86,0.0,8228.0,59.958
01-Sep-2022 01:22:09.033,-0.52,0.0,8228.0,59.962
01-Sep-2022 01:22:09.066,0.14,0.0,8228.0,59.974
01-Sep-2022 01:22:09.100,0.6,0.0,8228.0,59.963
01-Sep-2022 01:22:09.133,-0.34,0.0,8228.0,59.968
01-Sep-2022 01:22:09.166,-0.11,0.0,8228.0,59.957
01-Sep-2022 01:22:09.233,0.18,0.0,8228.0,59.971
01-Sep-2022 01:22:09.266,0.21,0.0,8228.0,59.962
01-Sep-2022 01:22:09.300,-0.08,0.0,8228.0,59.96
01-Sep-2022 01:22:09.333,-0.57,0.0,8228.0,59.97
01-Sep-2022 01:22:09.366,0.12,0.0,8228.0,59.977
01-Sep-2022 01:22:09.433,0.36,0.0,8228.0,59.965
01-Sep-2022 01:22:09.466,-0.54,0.0,8228.0,59.964
01-Sep-2022 01:22:09.500,0.78,0.0,8228.0,59.971
01-Sep-2022 01:22:09.533,0.11,0.0,8228.0,59.96
01-Sep-2022 01:22:09.566,-0.85,0.0,8228.0,59.972
01-Sep-2022 01:22:09.600,0.05,0.0,8228.0,59.965
01-Sep-2022 01:22:09.633,-0.33,0.0,8228.0,59.966
01-Sep-2022 01:22:09.666,-0.36,0.0,8228.0,59.969
01-Sep-2022 01:22:09.700,0.05,0.0,8228.0,59.971
01-Sep-2022 01:22:09.733,0.0,0.0,8228.0,59.957
01-Sep-2022 01:22:09.766,-0.68,0.0,8228.0,59.964
01-Sep-2022 01:22:09.800,-0.05,0.0,8228.0,59.966
01-Sep-2022 01:22:09.833,0.11,0.0,8228.0,59.966
01-Sep-2022 01:22:09.866,0.32,0.0,8228.0,59.974
01-Sep-2022 01:22:09.900,-0.35,0.0,8228.0,59.959
01-Sep-2022 01:22:09.933,-0.03,0.0,8228.0,59.971
01-Sep-2022 01:22:10.000,0.33,0.0,8228.0,59.961
01-Sep-2022 01:22:10.033,-0.6,0.0,8228.0,59.961
01-Sep-2022 01:22:10.066,-1.39,0.0,8228.0,59.974
01-Sep-2022 01:22:10.100,-0.04,0.0,8228.0,59.973
01-Sep-2022 01:22:10.133,-1.35,0.0,8228.0,59.972
01-Sep-2022 01:22:10.166,-0.31,0.0,8228.0,59.97
01-Sep-2022 01:22:10.200,1.7,0.0,8228.0,59.962
01-Sep-2022 01:22:10.233,-0.05,0.0,8228.0,59.968
01-Sep-2022 01:22:10.266,0.32,0.0,8228.0,59.957
01-Sep-2022 01:22:10.300,-0.32,0.0,8228.0,59.97
01-Sep-2022 01:22:10.366,-0.16,0.0,8228.0,59.971
01-Sep-2022 01:22:10.433,0.26,0.0,8228.0,59.966
01-Sep-2022 01:22:10.466,-0.02,0.0,8228.0,59.955
01-Sep-2022 01:22:10.500,-0.08,0.0,8228.0,59.967
01-Sep-2022 01:22:10.533,1.5,0.0,8228.0,59.955
01-Sep-2022 01:22:10.566,-0.48,0.0,8228.0,59.96
01-Sep-2022 01:22:10.600,0.17,0.0,8228.0,59.974
01-Sep-2022 01:22:10.633,-0.16,0.0,8228.0,59.965
01-Sep-2022 01:22:10.666,0.97,0.0,8228.0,59.975
01-Sep-2022 01:22:10.700,0.96,0.0,8228.0,59.965
01-Sep-2022 01:22:10.733,0.21,0.0,8228.0,59.966
01-Sep-2022 01:22:10.766,-0.18,0.0,8228.0,59.97
01-Sep-2022 01:22:10.800,-0.06,0.0,8228.0,59.961
01-Sep-2022 01:22:10.833,0.07,0.0,8228.0,59.97
01-Sep-2022 01:22:10.866,-0.18,0.0,8228.0,59.966
01-Sep-2022 01:22:10.900,0.21,0.0,8228.0,59.972
01-Sep-2022 01:22:10.933,0.27,0.0,8228.0,59.956
01-Sep-2022 01:22:10.966,-0.77,0.0,8228.0,59.972
01-Sep-2022 01:22:11.000,-0.95,0.0,8228.0,59.976
01-Sep-2022 01:22:11.033,0.5,0.0,8228.0,59.965
01-Sep-2022 01:22:11.066,-0.08,0.0,8228.0,59.966
01-Sep-2022 01:22:11.133,-0.09,0.0,8228.0,59.965
01-Sep-2022 01:22:11.166,-0.17,0.0,8228.0,59.975
01-Sep-2022 01:22:11.200,1.57,0.0,8228.0,59.958
01-Sep-2022 01:22:11.233,1.42,0.0,8228.0,59.968
01-Sep-2022 01:22:11.266,0.31,0.0,8228.0,59.968
01-Sep-2022 01:22:11.300,0.0,0.0,8228.0,59.963
01-Sep-2022 01:22:11.333,0.15,0.0,8228.0,59.967
01-Sep-2022 01:22:11.366,1.76,0.0,8228.0,59.967
01-Sep-2022 01:22:11.400,0.58,0.0,8228.0,59.954
01-Sep-2022 01:22:11.433,-0.88,0.0,8228.0,59.955
01-Sep-2022 01:22:11.466,-0.39,0.0,8228.0,59.974
01-Sep-2022 01:22:11.500,-0.1,0.0,8228.0,59.961
01-Sep-2022 01:22:11.533,-0.61,0.0,8228.0,59.967
01-Sep-2022 01:22:11.566,0.16,0.0,8228.0,59.968
01-Sep-2022 01:22:11.600,0.07,0.0,8228.0,59.962
01-Sep-2022 01:22:11.633,0.49,0.0,8228.0,59.965
01-Sep-2022 01:22:11.666,-0.01,0.0,8228.0,59.969
01-Sep-2022 01:22:11.700,0.03,0.0,8228.0,59.964
01-Sep-2022 01:22:11.733,-0.06,0.0,8228.0,59.962
01-Sep-2022 01:22:11.766,0.4,0.0,8228.0,59.97
01-Sep-2022 01:22:11.800,0.09,0.0,8228.0,59.963
01-Sep-2022 01:22:11.833,-0.16,0.0,8228.0,59.964
01-Sep-2022 01:22:11.866,0.22,0.0,8228.0,59.966
01-Sep-2022 01:22:11.900,0.16,0.0,8228.0,59.964
01-Sep-2022 01:22:11.933,-0.07,0.0,8228.0,59.962
01-Sep-2022 01:22:11.966,0.31,0.0,8228.0,59.956
01-Sep-2022 01:22:12.033,-0.4,0.0,8228.0,59.967
01-Sep-2022 01:22:12.066,0.76,0.0,8228.0,59.964
01-Sep-2022 01:22:12.100,0.36,0.0,8228.0,59.96
01-Sep-2022 01:22:12.133,-0.2,0.0,8228.0,59.967
01-Sep-2022 01:22:12.166,0.23,0.0,8228.0,59.96
01-Sep-2022 01:22:12.200,-0.74,0.0,8228.0,59.955
01-Sep-2022 01:22:12.233,0.45,0.0,8228.0,59.963
01-Sep-2022 01:22:12.266,0.26,0.0,8228.0,59.964
01-Sep-2022 01:22:12.300,-0.1,0.0,8228.0,59.966
01-Sep-2022 01:22:12.333,0.24,0.0,8228.0,59.96
01-Sep-2022 01:22:12.366,-0.1,0.0,8228.0,59.956
01-Sep-2022 01:22:12.400,-0.02,0.0,8228.0,59.963
01-Sep-2022 01:22:12.433,-0.5,0.0,8228.0,59.965
01-Sep-2022 01:22:12.466,-0.24,0.0,8228.0,59.965
01-Sep-2022 01:22:12.500,-0.03,0.0,8228.0,59.962
01-Sep-2022 01:22:12.533,-0.05,0.0,8228.0,59.96
01-Sep-2022 01:22:12.566,-0.65,0.0,8228.0,59.966
01-Sep-2022 01:22:12.600,0.09,0.0,8228.0,59.963
01-Sep-2022 01:22:12.633,-0.03,0.0,8228.0,59.964
01-Sep-2022 01:22:12.666,-0.51,0.0,8228.0,59.956
01-Sep-2022 01:22:12.700,-0.64,0.0,8228.0,59.968
01-Sep-2022 01:22:12.733,-0.06,0.0,8228.0,59.962
01-Sep-2022 01:22:12.766,-0.2,0.0,8228.0,59.965
01-Sep-2022 01:22:12.800,0.93,0.0,8228.0,59.97
01-Sep-2022 01:22:12.833,-0.27,0.0,8228.0,59.966
01-Sep-2022 01:22:12.866,-0.23,0.0,8228.0,59.96
01-Sep-2022 01:22:12.900,0.45,0.0,8228.0,59.959
01-Sep-2022 01:22:12.933,0.18,0.0,8228.0,59.965
01-Sep-2022 01:22:12.966,1.0,0.0,8228.0,59.967
01-Sep-2022 01:22:13.000,-0.74,0.0,8228.0,59.964
01-Sep-2022 01:22:13.033,0.03,0.0,8228.0,59.962
01-Sep-2022 01:22:13.066,-0.39,0.0,8228.0,59.965
01-Sep-2022 01:22:13.100,0.58,0.0,8228.0,59.961
01-Sep-2022 01:22:13.133,0.05,0.0,8228.0,59.964
01-Sep-2022 01:22:13.166,0.15,0.0,8228.0,59.963
01-Sep-2022 01:22:13.200,-0.41,0.0,8228.0,59.965
01-Sep-2022 01:22:13.233,-0.44,0.0,8228.0,59.963
01-Sep-2022 01:22:13.266,0.1,0.0,8228.0,59.968
01-Sep-2022 01:22:13.300,0.41,0.0,8228.0,59.961
01-Sep-2022 01:22:13.333,-0.23,0.0,8228.0,59.965
01-Sep-2022 01:22:13.366,-0.22,0.0,8228.0,59.96
01-Sep-2022 01:22:13.400,0.58,0.0,8228.0,59.97
01-Sep-2022 01:22:13.433,0.03,0.0,8228.0,59.966
01-Sep-2022 01:22:13.466,-0.23,0.0,8228.0,59.963
01-Sep-2022 01:22:13.500,0.19,0.0,8228.0,59.964
01-Sep-2022 01:22:13.533,-0.17,0.0,8228.0,59.969
01-Sep-2022 01:22:13.566,0.54,0.0,8228.0,59.964
01-Sep-2022 01:22:13.600,0.08,0.0,8228.0,59.969
01-Sep-2022 01:22:13.633,0.02,0.0,8228.0,59.956
01-Sep-2022 01:22:13.666,-0.26,0.0,8228.0,59.966
01-Sep-2022 01:22:13.700,0.27,0.0,8228.0,59.959
01-Sep-2022 01:22:13.733,0.13,0.0,8228.0,59.964
01-Sep-2022 01:22:13.766,0.22,0.0,8228.0,59.966
01-Sep-2022 01:22:13.800,-0.75,0.0,8228.0,59.96
01-Sep-2022 01:22:13.833,0.26,0.0,8228.0,59.966
01-Sep-2022 01:22:13.866,-0.58,0.0,8228.0,59.968
01-Sep-2022 01:22:13.900,0.42,0.0,8228.0,59.965
01-Sep-2022 01:22:13.933,-0.68,0.0,8228.0,59.967
01-Sep-2022 01:22:13.966,-0.09,0.0,8228.0,59.971
01-Sep-2022 01:22:14.000,-0.56,0.0,8228.0,59.97
01-Sep-2022 01:22:14.033,0.11,0.0,8228.0,59.97
01-Sep-2022 01:22:14.066,0.44,0.0,8228.0,59.964
01-Sep-2022 01:22:14.100,-0.42,0.0,8228.0,59.964
01-Sep-2022 01:22:14.133,0.37,0.0,8228.0,59.966
01-Sep-2022 01:22:14.166,0.18,0.0,8228.0,59.964
01-Sep-2022 01:22:14.200,0.09,0.0,8228.0,59.966
01-Sep-2022 01:22:14.233,-0.49,0.0,8228.0,59.97
01-Sep-2022 01:22:14.266,-0.19,0.0,8228.0,59.961
01-Sep-2022 01:22:14.300,0.83,0.0,8228.0,59.96
01-Sep-2022 01:22:14.333,0.35,0.0,8228.0,59.971
01-Sep-2022 01:22:14.366,0.35,0.0,8228.0,59.967
01-Sep-2022 01:22:14.400,-0.11,0.0,8228.0,59.961
01-Sep-2022 01:22:14.433,0.21,0.0,8228.0,59.967
01-Sep-2022 01:22:14.466,-0.69,0.0,8228.0,59.955
01-Sep-2022 01:22:14.500,-0.22,0.0,8228.0,59.966
01-Sep-2022 01:22:14.533,0.7,0.0,8228.0,59.966
01-Sep-2022 01:22:14.566,0.0,0.0,8228.0,59.965
01-Sep-2022 01:22:14.600,-0.33,0.0,8228.0,59.963
01-Sep-2022 01:22:14.633,-1.31,0.0,8228.0,59.968
01-Sep-2022 01:22:14.666,-0.25,0.0,8228.0,59.963
01-Sep-2022 01:22:14.700,-0.17,0.0,8228.0,59.971
01-Sep-2022 01:22:14.733,0.31,0.0,8228.0,59.963
01-Sep-2022 01:22:14.766,-0.23,0.0,8228.0,59.961
01-Sep-2022 01:22:14.800,0.38,0.0,8228.0,59.968
01-Sep-2022 01:22:14.866,0.36,0.0,8228.0,59.961
01-Sep-2022 01:22:14.900,-0.18,0.0,8228.0,59.967
01-Sep-2022 01:22:14.933,0.75,0.0,8228.0,59.957
01-Sep-2022 01:22:14.966,-0.35,0.0,8228.0,59.96
01-Sep-2022 01:22:15.000,-0.13,0.0,8228.0,59.97
01-Sep-2022 01:22:15.033,0.21,0.0,8228.0,59.958
01-Sep-2022 01:22:15.066,0.15,0.0,8228.0,59.966
01-Sep-2022 01:22:15.100,-0.54,0.0,8228.0,59.959
01-Sep-2022 01:22:15.133,0.37,0.0,8228.0,59.964
01-Sep-2022 01:22:15.166,0.2,0.0,8228.0,59.958
01-Sep-2022 01:22:15.200,-0.25,0.0,8228.0,59.968
01-Sep-2022 01:22:15.233,0.92,0.0,8228.0,59.954
01-Sep-2022 01:22:15.266,-0.54,0.0,8228.0,59.968
01-Sep-2022 01:22:15.300,0.39,0.0,8228.0,59.967
01-Sep-2022 01:22:15.333,-0.19,0.0,8228.0,59.954
01-Sep-2022 01:22:15.366,0.38,0.0,8228.0,59.958
01-Sep-2022 01:22:15.400,-0.52,0.0,8228.0,59.967
01-Sep-2022 01:22:15.433,-0.21,0.0,8228.0,59.96
01-Sep-2022 01:22:15.466,0.27,0.0,8228.0,59.967
01-Sep-2022 01:22:15.500,0.04,0.0,8228.0,59.959
01-Sep-2022 01:22:15.533,-0.47,0.0,8228.0,59.954
01-Sep-2022 01:22:15.566,-0.7,0.0,8228.0,59.962
01-Sep-2022 01:22:15.600,0.71,0.0,8228.0,59.965
01-Sep-2022 01:22:15.633,0.63,0.0,8228.0,59.957
01-Sep-2022 01:22:15.666,-0.27,0.0,8228.0,59.962
01-Sep-2022 01:22:15.700,0.43,0.0,8228.0,59.959
01-Sep-2022 01:22:15.733,-0.43,0.0,8228.0,59.963
01-Sep-2022 01:22:15.766,0.53,0.0,8228.0,59.963
01-Sep-2022 01:22:15.800,-0.41,0.0,8228.0,59.959
01-Sep-2022 01:22:15.833,0.29,0.0,8228.0,59.963
01-Sep-2022 01:22:15.866,0.09,0.0,8228.0,59.966
01-Sep-2022 01:22:15.900,0.17,0.0,8228.0,59.958
01-Sep-2022 01:22:15.933,0.26,0.0,8228.0,59.964
01-Sep-2022 01:22:15.966,0.4,0.0,8228.0,59.966
01-Sep-2022 01:22:16.000,0.0,0.0,8228.0,59.962
01-Sep-2022 01:22:16.033,-0.23,0.0,8228.0,59.969
01-Sep-2022 01:22:16.066,0.51,0.0,8228.0,59.962
01-Sep-2022 01:22:16.100,-0.22,0.0,8228.0,59.964
01-Sep-2022 01:22:16.133,0.28,0.0,8228.0,59.962
01-Sep-2022 01:22:16.166,-0.28,0.0,8228.0,59.958
01-Sep-2022 01:22:16.200,-0.18,0.0,8228.0,59.966
01-Sep-2022 01:22:16.233,0.06,0.0,8228.0,59.968
01-Sep-2022 01:22:16.266,0.33,0.0,8228.0,59.962
01-Sep-2022 01:22:16.300,-0.3,0.0,8228.0,59.965
01-Sep-2022 01:22:16.333,-0.21,0.0,8228.0,59.964
01-Sep-2022 01:22:16.366,-0.08,0.0,8228.0,59.965
01-Sep-2022 01:22:16.400,0.0,0.0,8228.0,59.966
01-Sep-2022 01:22:16.433,0.38,0.0,8228.0,59.962
01-Sep-2022 01:22:16.466,-1.09,0.0,8228.0,59.965
01-Sep-2022 01:22:16.500,-0.45,0.0,8228.0,59.95
01-Sep-2022 01:22:16.533,0.32,0.0,8228.0,59.967
01-Sep-2022 01:22:16.566,0.12,0.0,8228.0,59.964
01-Sep-2022 01:22:16.600,0.62,0.0,8228.0,59.964
01-Sep-2022 01:22:16.633,-0.51,0.0,8228.0,59.964
01-Sep-2022 01:22:16.666,-0.44,0.0,8228.0,59.968
01-Sep-2022 01:22:16.700,0.23,0.0,8228.0,59.959
01-Sep-2022 01:22:16.733,-0.22,0.0,8228.0,59.965
01-Sep-2022 01:22:16.766,0.25,0.0,8228.0,59.96
01-Sep-2022 01:22:16.800,-0.51,0.0,8228.0,59.964
01-Sep-2022 01:22:16.833,0.37,0.0,8228.0,59.96
01-Sep-2022 01:22:16.866,-0.03,0.0,8228.0,59.969
01-Sep-2022 01:22:16.900,-0.53,0.0,8228.0,59.961
01-Sep-2022 01:22:16.933,0.27,0.0,8228.0,59.958
01-Sep-2022 01:22:16.966,-0.85,0.0,8228.0,59.959
01-Sep-2022 01:22:17.000,0.17,0.0,8228.0,59.967
01-Sep-2022 01:22:17.033,-0.21,0.0,8228.0,59.964
01-Sep-2022 01:22:17.100,0.38,0.0,8228.0,59.965
01-Sep-2022 01:22:17.133,-0.65,0.0,8228.0,59.965
01-Sep-2022 01:22:17.200,-0.23,0.0,8228.0,59.957
01-Sep-2022 01:22:17.233,-0.65,0.0,8228.0,59.966
01-Sep-2022 01:22:17.266,-0.37,0.0,8228.0,59.964
01-Sep-2022 01:22:17.300,-1.01,0.0,8228.0,59.962
01-Sep-2022 01:22:17.333,0.17,0.0,8228.0,59.966
01-Sep-2022 01:22:17.366,-0.45,0.0,8228.0,59.959
01-Sep-2022 01:22:17.400,-0.22,0.0,8228.0,59.972
01-Sep-2022 01:22:17.433,0.51,0.0,8228.0,59.963
