Timestamp,PPA:8,PPA:5
1990-03-20 11:48:00.015330,66.15039145705,299789.319189388
1990-03-20 11:48:00.015660,65.7224304020754,299804.211541125
1990-03-20 11:48:00.016000,65.2800353792978,299819.777074469
1990-03-20 11:48:00.016330,64.7825126777227,299836.819472935
1990-03-20 11:48:00.016660,64.3721286409715,299806.616050637
1990-03-20 11:48:00.017000,63.9722859470314,299813.540199512
1990-03-20 11:48:00.017330,63.4688053197832,299735.459175874
1990-03-20 11:48:00.017660,63.0371707111641,299765.642359365
1990-03-20 11:48:00.018330,62.6585275699562,299820.086631197
1990-03-20 11:48:00.018660,62.1888029142142,299798.490984248
1990-03-20 11:48:00.019000,61.7040504161705,299788.771065272
1990-03-20 11:48:00.019330,61.3378140214521,299775.498035337
1990-03-20 11:48:00.019660,60.8571722701177,299791.496450286
1990-03-20 11:48:00.020000,60.4071448071104,299709.770823621
1990-03-20 11:48:00.020330,60.012684675235,299660.375830099
1990-03-20 11:48:00.020660,59.5145295381174,299539.831311755
1990-03-20 11:48:00.021000,59.1215110238409,299513.587713186
1990-03-20 11:48:00.021330,58.7270221342537,299687.813872618
1990-03-20 11:48:00.021660,58.251062974916,299573.289784556
1990-03-20 11:48:00.022000,57.7159234804003,299363.334603772
1990-03-20 11:48:00.022330,57.3671967417887,299509.483133219
1990-03-20 11:48:00.022660,56.8929685728046,299550.575162891
1990-03-20 11:48:00.023000,56.4661085941346,299728.77586777
1990-03-20 11:48:00.023330,56.0081022544557,299719.277049816
1990-03-20 11:48:00.023660,55.5092692182616,299684.174701612
1990-03-20 11:48:00.024000,55.0851376938216,299655.905651581
1990-03-20 11:48:00.024330,54.6493648948498,299686.79137563
1990-03-20 11:48:00.024660,54.1007231132821,299566.341798169
1990-03-20 11:48:00.025000,53.6601654822991,299650.896169656
1990-03-20 11:48:00.025330,53.1802712903373,299634.367230235
1990-03-20 11:48:00.025660,52.7779775605205,299655.669041001
1990-03-20 11:48:00.026000,52.2437750962309,299534.264187392
1990-03-20 11:48:00.026330,51.8542105983455,299494.649281191
1990-03-20 11:48:00.026660,51.3165313874141,299557.145626284
1990-03-20 11:48:00.027000,50.9307055637223,299658.171213816
1990-03-20 11:48:00.027330,50.4538184305421,299621.899850132
1990-03-20 11:48:00.027660,49.9781462886941,299726.39916099
1990-03-20 11:48:00.028000,49.5747216069694,299745.770650278
1990-03-20 11:48:00.028330,49.1771069689022,299884.02912503
1990-03-20 11:48:00.028660,48.743362400134,299990.705247353
1990-03-20 11:48:00.029000,48.2647659935639,299961.217299644
1990-03-20 11:48:00.029330,47.8662450117941,299954.710469527
1990-03-20 11:48:00.029660,47.3684019494415,299854.591576074
1990-03-20 11:48:00.030000,46.860120355511,299791.613179445
1990-03-20 11:48:00.030330,46.4252404818979,299779.632470557
1990-03-20 11:48:00.030660,46.0502603748421,299843.745968916
1990-03-20 11:48:00.031000,45.5785904453654,299844.476666854
1990-03-20 11:48:00.031330,45.1371430015614,299796.124980358
1990-03-20 11:48:00.031660,44.6855587807504,299800.885389594
1990-03-20 11:48:00.032000,44.2808718703228,299821.06909109
1990-03-20 11:48:00.032330,43.8596532043866,299910.44627891
1990-03-20 11:48:00.032660,43.3779395824888,299885.561353085
1990-03-20 11:48:00.033000,43.0340516106731,299977.038432433
1990-03-20 11:48:00.033330,42.4299449172924,299772.326875747
1990-03-20 11:48:00.033660,41.9548662362273,299825.148092102
1990-03-20 11:48:00.034000,41.6264684024443,299817.130097657
1990-03-20 11:48:00.034330,41.0893410830434,299735.696738693
1990-03-20 11:48:00.034660,40.6767337536278,299752.857616282
1990-03-20 11:48:00.035000,40.2821871460944,299846.548997709
1990-03-20 11:48:00.035330,39.7770994865108,299761.667107797
1990-03-20 11:48:00.035660,39.3409979802853,299788.405648637
1990-03-20 11:48:00.036000,38.9139553926052,299809.757413282
1990-03-20 11:48:00.036330,38.4691826051668,299786.521715811
1990-03-20 11:48:00.036660,37.9363983426429,299732.995211936
1990-03-20 11:48:00.037000,37.5605167576903,299827.030767308
1990-03-20 11:48:00.037330,37.1575426946165,299775.579242569
1990-03-20 11:48:00.037660,36.5832035165889,299781.868675814
1990-03-20 11:48:00.038330,36.2075481984718,299784.553521188
1990-03-20 11:48:00.038660,35.7174946547967,299821.429393239
1990-03-20 11:48:00.039000,35.3298661885505,299894.622647698
1990-03-20 11:48:00.039330,34.8222944597015,299845.498626122
1990-03-20 11:48:00.039660,34.4193759397336,299880.468440326
1990-03-20 11:48:00.040000,33.8986820737242,299797.971297306
1990-03-20 11:48:00.040330,33.4657137769089,299792.559191472
1990-03-20 11:48:00.040660,32.9919332080929,299751.836356339
1990-03-20 11:48:00.041000,32.535067157935,299702.785387793
1990-03-20 11:48:00.041330,32.0410055466645,299644.150043324
1990-03-20 11:48:00.041660,31.5954070048739,299576.871388278
1990-03-20 11:48:00.042000,31.1699490111163,299620.653692958
